nom_standard,reg_code,reg_nom,dep_code,dep_nom,EPCI,population,superficie_km2,densite,NOM,F18-24
Saint-Chamas,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8617,27,322.61,Marignane,1062.0
Saint-Chamas,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8617,27,322.61,Marseille,42264.0
Saint-Chamas,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8617,27,322.61,Martigues,1525.0
Saint-Chamas,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8617,27,322.61,Salon-de-Provence,1525.0
Saint-Chamas,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8617,27,322.61,Vitrolles,1350.0
Saint-Estève-Janson,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,379,7,43.82,Aix-en-Provence,12251.0
Saint-Estève-Janson,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,379,7,43.82,Aubagne,1717.0
Saint-Estève-Janson,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,379,7,43.82,La Ciotat,1096.0
Saint-Estève-Janson,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,379,7,43.82,Istres,1613.0
Saint-Estève-Janson,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,379,7,43.82,Marignane,1062.0
Saint-Estève-Janson,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,379,7,43.82,Marseille,42264.0
Saint-Estève-Janson,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,379,7,43.82,Martigues,1525.0
Saint-Estève-Janson,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,379,7,43.82,Salon-de-Provence,1525.0
Saint-Estève-Janson,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,379,7,43.82,Vitrolles,1350.0
Saint-Marc-Jaumegarde,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1229,23,54.48,Aix-en-Provence,12251.0
Saint-Marc-Jaumegarde,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1229,23,54.48,Aubagne,1717.0
Saint-Marc-Jaumegarde,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1229,23,54.48,La Ciotat,1096.0
Saint-Marc-Jaumegarde,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1229,23,54.48,Istres,1613.0
Saint-Marc-Jaumegarde,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1229,23,54.48,Marignane,1062.0
Saint-Marc-Jaumegarde,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1229,23,54.48,Marseille,42264.0
Saint-Marc-Jaumegarde,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1229,23,54.48,Martigues,1525.0
Saint-Marc-Jaumegarde,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1229,23,54.48,Salon-de-Provence,1525.0
Saint-Marc-Jaumegarde,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1229,23,54.48,Vitrolles,1350.0
Saintes-Maries-de-la-Mer,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,241300417,2123,372,5.67,Arles,1647.0
Saint-Martin-de-Crau,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,241300417,13364,215,62.2,Arles,1647.0
Saint-Mitre-les-Remparts,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5818,21,276.78,Aix-en-Provence,12251.0
Saint-Mitre-les-Remparts,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5818,21,276.78,Aubagne,1717.0
Saint-Mitre-les-Remparts,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5818,21,276.78,La Ciotat,1096.0
Saint-Mitre-les-Remparts,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5818,21,276.78,Istres,1613.0
Saint-Mitre-les-Remparts,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5818,21,276.78,Marignane,1062.0
Saint-Mitre-les-Remparts,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5818,21,276.78,Marseille,42264.0
Saint-Mitre-les-Remparts,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5818,21,276.78,Martigues,1525.0
Saint-Mitre-les-Remparts,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5818,21,276.78,Salon-de-Provence,1525.0
Saint-Mitre-les-Remparts,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5818,21,276.78,Vitrolles,1350.0
Saint-Paul-lès-Durance,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,891,46,19.45,Aix-en-Provence,12251.0
Saint-Paul-lès-Durance,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,891,46,19.45,Aubagne,1717.0
Saint-Paul-lès-Durance,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,891,46,19.45,La Ciotat,1096.0
Saint-Paul-lès-Durance,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,891,46,19.45,Istres,1613.0
Saint-Paul-lès-Durance,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,891,46,19.45,Marignane,1062.0
Saint-Paul-lès-Durance,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,891,46,19.45,Marseille,42264.0
Saint-Paul-lès-Durance,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,891,46,19.45,Martigues,1525.0
Saint-Paul-lès-Durance,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,891,46,19.45,Salon-de-Provence,1525.0
Saint-Paul-lès-Durance,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,891,46,19.45,Vitrolles,1350.0
Saint-Savournin,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3481,6,591.0,Aix-en-Provence,12251.0
Saint-Savournin,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3481,6,591.0,Aubagne,1717.0
Saint-Savournin,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3481,6,591.0,La Ciotat,1096.0
Saint-Savournin,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3481,6,591.0,Istres,1613.0
Saint-Savournin,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3481,6,591.0,Marignane,1062.0
Saint-Savournin,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3481,6,591.0,Marseille,42264.0
Saint-Savournin,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3481,6,591.0,Martigues,1525.0
Saint-Savournin,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3481,6,591.0,Salon-de-Provence,1525.0
Saint-Savournin,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3481,6,591.0,Vitrolles,1350.0
Saint-Victoret,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6609,5,1397.25,Aix-en-Provence,12251.0
Saint-Victoret,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6609,5,1397.25,Aubagne,1717.0
Saint-Victoret,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6609,5,1397.25,La Ciotat,1096.0
Saint-Victoret,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6609,5,1397.25,Istres,1613.0
Saint-Victoret,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6609,5,1397.25,Marignane,1062.0
Saint-Victoret,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6609,5,1397.25,Marseille,42264.0
Saint-Victoret,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6609,5,1397.25,Martigues,1525.0
Saint-Victoret,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6609,5,1397.25,Salon-de-Provence,1525.0
Saint-Victoret,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6609,5,1397.25,Vitrolles,1350.0
Salon-de-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,45009,71,640.24,Aix-en-Provence,12251.0
Salon-de-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,45009,71,640.24,Aubagne,1717.0
Salon-de-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,45009,71,640.24,La Ciotat,1096.0
Salon-de-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,45009,71,640.24,Istres,1613.0
Salon-de-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,45009,71,640.24,Marignane,1062.0
Salon-de-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,45009,71,640.24,Marseille,42264.0
Salon-de-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,45009,71,640.24,Martigues,1525.0
Salon-de-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,45009,71,640.24,Salon-de-Provence,1525.0
Salon-de-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,45009,71,640.24,Vitrolles,1350.0
Sausset-les-Pins,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,7570,12,625.62,Aix-en-Provence,12251.0
Sausset-les-Pins,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,7570,12,625.62,Aubagne,1717.0
Sausset-les-Pins,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,7570,12,625.62,La Ciotat,1096.0
Sausset-les-Pins,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,7570,12,625.62,Istres,1613.0
Sausset-les-Pins,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,7570,12,625.62,Marignane,1062.0
Sausset-les-Pins,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,7570,12,625.62,Marseille,42264.0
Sausset-les-Pins,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,7570,12,625.62,Martigues,1525.0
Sausset-les-Pins,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,7570,12,625.62,Salon-de-Provence,1525.0
Sausset-les-Pins,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,7570,12,625.62,Vitrolles,1350.0
Sénas,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6878,31,224.7,Aix-en-Provence,12251.0
Sénas,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6878,31,224.7,Aubagne,1717.0
Sénas,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6878,31,224.7,La Ciotat,1096.0
Sénas,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6878,31,224.7,Istres,1613.0
Sénas,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6878,31,224.7,Marignane,1062.0
Sénas,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6878,31,224.7,Marseille,42264.0
Sénas,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6878,31,224.7,Martigues,1525.0
Sénas,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6878,31,224.7,Salon-de-Provence,1525.0
Sénas,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6878,31,224.7,Vitrolles,1350.0
Septèmes-les-Vallons,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,11366,18,637.11,Aix-en-Provence,12251.0
Septèmes-les-Vallons,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,11366,18,637.11,Aubagne,1717.0
Septèmes-les-Vallons,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,11366,18,637.11,La Ciotat,1096.0
Septèmes-les-Vallons,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,11366,18,637.11,Istres,1613.0
Septèmes-les-Vallons,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,11366,18,637.11,Marignane,1062.0
Septèmes-les-Vallons,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,11366,18,637.11,Marseille,42264.0
Septèmes-les-Vallons,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,11366,18,637.11,Martigues,1525.0
Septèmes-les-Vallons,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,11366,18,637.11,Salon-de-Provence,1525.0
Septèmes-les-Vallons,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,11366,18,637.11,Vitrolles,1350.0
Simiane-Collongue,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5917,30,198.29,Aix-en-Provence,12251.0
Simiane-Collongue,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5917,30,198.29,Aubagne,1717.0
Simiane-Collongue,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5917,30,198.29,La Ciotat,1096.0
Simiane-Collongue,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5917,30,198.29,Istres,1613.0
Simiane-Collongue,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5917,30,198.29,Marignane,1062.0
Simiane-Collongue,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5917,30,198.29,Marseille,42264.0
Simiane-Collongue,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5917,30,198.29,Martigues,1525.0
Simiane-Collongue,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5917,30,198.29,Salon-de-Provence,1525.0
Simiane-Collongue,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5917,30,198.29,Vitrolles,1350.0
Tarascon,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,241300417,15508,74,209.65,Arles,1647.0
Le Tholonet,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2355,11,217.65,Aix-en-Provence,12251.0
Le Tholonet,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2355,11,217.65,Aubagne,1717.0
Le Tholonet,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2355,11,217.65,La Ciotat,1096.0
Le Tholonet,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2355,11,217.65,Istres,1613.0
Le Tholonet,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2355,11,217.65,Marignane,1062.0
Le Tholonet,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2355,11,217.65,Marseille,42264.0
Le Tholonet,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2355,11,217.65,Martigues,1525.0
Le Tholonet,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2355,11,217.65,Salon-de-Provence,1525.0
Le Tholonet,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2355,11,217.65,Vitrolles,1350.0
Trets,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,10507,70,149.44,Aix-en-Provence,12251.0
Trets,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,10507,70,149.44,Aubagne,1717.0
Trets,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,10507,70,149.44,La Ciotat,1096.0
Trets,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,10507,70,149.44,Istres,1613.0
Trets,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,10507,70,149.44,Marignane,1062.0
Trets,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,10507,70,149.44,Marseille,42264.0
Trets,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,10507,70,149.44,Martigues,1525.0
Trets,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,10507,70,149.44,Salon-de-Provence,1525.0
Trets,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,10507,70,149.44,Vitrolles,1350.0
Vauvenargues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1024,54,18.85,Aix-en-Provence,12251.0
Vauvenargues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1024,54,18.85,Aubagne,1717.0
Vauvenargues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1024,54,18.85,La Ciotat,1096.0
Vauvenargues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1024,54,18.85,Istres,1613.0
Vauvenargues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1024,54,18.85,Marignane,1062.0
Vauvenargues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1024,54,18.85,Marseille,42264.0
Vauvenargues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1024,54,18.85,Martigues,1525.0
Vauvenargues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1024,54,18.85,Salon-de-Provence,1525.0
Vauvenargues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,1024,54,18.85,Vitrolles,1350.0
Velaux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8579,25,340.03,Aix-en-Provence,12251.0
Velaux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8579,25,340.03,Aubagne,1717.0
Velaux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8579,25,340.03,La Ciotat,1096.0
Velaux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8579,25,340.03,Istres,1613.0
Velaux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8579,25,340.03,Marignane,1062.0
Velaux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8579,25,340.03,Marseille,42264.0
Velaux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8579,25,340.03,Martigues,1525.0
Velaux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8579,25,340.03,Salon-de-Provence,1525.0
Velaux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8579,25,340.03,Vitrolles,1350.0
Venelles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8432,21,410.52,Aix-en-Provence,12251.0
Venelles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8432,21,410.52,Aubagne,1717.0
Venelles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8432,21,410.52,La Ciotat,1096.0
Venelles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8432,21,410.52,Istres,1613.0
Venelles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8432,21,410.52,Marignane,1062.0
Venelles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8432,21,410.52,Marseille,42264.0
Venelles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8432,21,410.52,Martigues,1525.0
Venelles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8432,21,410.52,Salon-de-Provence,1525.0
Venelles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,8432,21,410.52,Vitrolles,1350.0
Ventabren,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5381,26,204.45,Aix-en-Provence,12251.0
Ventabren,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5381,26,204.45,Aubagne,1717.0
Ventabren,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5381,26,204.45,La Ciotat,1096.0
Ventabren,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5381,26,204.45,Istres,1613.0
Ventabren,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5381,26,204.45,Marignane,1062.0
Ventabren,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5381,26,204.45,Marseille,42264.0
Ventabren,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5381,26,204.45,Martigues,1525.0
Ventabren,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5381,26,204.45,Salon-de-Provence,1525.0
Ventabren,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,5381,26,204.45,Vitrolles,1350.0
Vernègues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2062,16,129.77,Aix-en-Provence,12251.0
Vernègues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2062,16,129.77,Aubagne,1717.0
Vernègues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2062,16,129.77,La Ciotat,1096.0
Vernègues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2062,16,129.77,Istres,1613.0
Vernègues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2062,16,129.77,Marignane,1062.0
Vernègues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2062,16,129.77,Marseille,42264.0
Vernègues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2062,16,129.77,Martigues,1525.0
Vernègues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2062,16,129.77,Salon-de-Provence,1525.0
Vernègues,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,2062,16,129.77,Vitrolles,1350.0
Vitrolles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,34418,37,940.9,Aix-en-Provence,12251.0
Vitrolles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,34418,37,940.9,Aubagne,1717.0
Vitrolles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,34418,37,940.9,La Ciotat,1096.0
Vitrolles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,34418,37,940.9,Istres,1613.0
Vitrolles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,34418,37,940.9,Marignane,1062.0
Vitrolles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,34418,37,940.9,Marseille,42264.0
Vitrolles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,34418,37,940.9,Martigues,1525.0
Vitrolles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,34418,37,940.9,Salon-de-Provence,1525.0
Vitrolles,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,34418,37,940.9,Vitrolles,1350.0
Coudoux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3668,13,289.96,Aix-en-Provence,12251.0
Coudoux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3668,13,289.96,Aubagne,1717.0
Coudoux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3668,13,289.96,La Ciotat,1096.0
Coudoux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3668,13,289.96,Istres,1613.0
Coudoux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3668,13,289.96,Marignane,1062.0
Coudoux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3668,13,289.96,Marseille,42264.0
Coudoux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3668,13,289.96,Martigues,1525.0
Coudoux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3668,13,289.96,Salon-de-Provence,1525.0
Coudoux,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,3668,13,289.96,Vitrolles,1350.0
Carnoux-en-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6623,4,1919.71,Aix-en-Provence,12251.0
Carnoux-en-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6623,4,1919.71,Aubagne,1717.0
Carnoux-en-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6623,4,1919.71,La Ciotat,1096.0
Carnoux-en-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6623,4,1919.71,Istres,1613.0
Carnoux-en-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6623,4,1919.71,Marignane,1062.0
Carnoux-en-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6623,4,1919.71,Marseille,42264.0
Carnoux-en-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6623,4,1919.71,Martigues,1525.0
Carnoux-en-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6623,4,1919.71,Salon-de-Provence,1525.0
Carnoux-en-Provence,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,200054807,6623,4,1919.71,Vitrolles,1350.0
Authie,28,Normandie,14,Calvados,200065597,1666,3,519.0,Caen,12162.0
Authie,28,Normandie,14,Calvados,200065597,1666,3,519.0,Hérouville-Saint-Clair,1823.0
Bénouville,28,Normandie,14,Calvados,200065597,2039,5,386.17,Caen,12162.0
Bénouville,28,Normandie,14,Calvados,200065597,2039,5,386.17,Hérouville-Saint-Clair,1823.0
Biéville-Beuville,28,Normandie,14,Calvados,200065597,3646,11,327.0,Caen,12162.0
Biéville-Beuville,28,Normandie,14,Calvados,200065597,3646,11,327.0,Hérouville-Saint-Clair,1823.0
Beuvillers,28,Normandie,14,Calvados,200069532,1331,5,270.53,Lisieux,1058.0
Blainville-sur-Orne,28,Normandie,14,Calvados,200065597,5761,7,810.27,Caen,12162.0
Blainville-sur-Orne,28,Normandie,14,Calvados,200065597,5761,7,810.27,Hérouville-Saint-Clair,1823.0
La Boissière,28,Normandie,14,Calvados,200069532,189,2,93.56,Lisieux,1058.0
Bourguébus,28,Normandie,14,Calvados,200065597,2304,6,417.39,Caen,12162.0
Bourguébus,28,Normandie,14,Calvados,200065597,2304,6,417.39,Hérouville-Saint-Clair,1823.0
